Unnamed: 0,Унікод АЗС,datetime,"Обсяг спожитих, кВт",Year,Month,Date,Day,DayWeek,Hour,Latitude,Longitude,temperature_2m,dew_point_2m,rain,snowfall,apparent_temperature,relative_humidity_2m,precipitation,showers,snow_depth,weathercode,cloudcover,windspeed_10m,winddirection_10m,shortwave_radiation,surface_pressure,visibility
37488,40810700,2023-06-02 20:00:00,65.716,2023,6,2023-06-02,2,4,20,50.42274230627166,29.843808164165303,21.224,11.224,19.81413,52.86093,0.0,0.0,0.0,3.0,97.0,12.245293,294.30453,140.0,71.0,988.7208,0.0,0.0
37489,40810700,2023-06-02 21:00:00,66.568,2023,6,2023-06-02,2,4,21,50.42274230627166,29.843808164165303,18.874,11.424,18.466084,61.951,0.0,0.0,0.0,3.0,100.0,5.8048253,277.1249,23.0,4.0,988.7483,0.0,0.0
37490,40810700,2023-06-02 22:00:00,61.243,2023,6,2023-06-02,2,4,22,50.42274230627166,29.843808164165303,18.474,11.124,17.41181,62.270634,0.0,0.0,0.0,3.0,90.0,9.659814,243.43501,0.0,0.0,988.81726,0.0,0.0
37491,40810700,2023-06-02 23:00:00,55.72,2023,6,2023-06-02,2,4,23,50.42274230627166,29.843808164165303,17.524,10.624,16.495043,63.942852,0.0,0.0,0.0,1.0,41.0,8.4042845,279.86575,0.0,0.0,988.94403,0.0,0.0
37492,40810700,2023-06-03 00:00:00,50.801,2023,6,2023-06-03,3,5,0,50.42274230627166,29.843808164165303,16.274,11.024,15.391371,71.08116,0.0,0.0,0.0,1.0,32.0,8.225035,293.1986,0.0,0.0,988.75464,0.0,0.0
37493,40810700,2023-06-03 01:00:00,44.184,2023,6,2023-06-03,3,5,1,50.42274230627166,29.843808164165303,15.524,11.674,13.887417,77.84837,0.0,0.0,0.0,1.0,33.0,14.773164,316.9749,0.0,0.0,989.1886,0.0,0.0
37494,40810700,2023-06-03 02:00:00,53.139,2023,6,2023-06-03,3,5,2,50.42274230627166,29.843808164165303,14.374,9.974,11.487046,74.87205,0.1,0.0,0.0,51.0,45.0,19.855558,337.6198,0.0,0.0,989.98413,0.1,0.0
37495,40810700,2023-06-03 03:00:00,55.501,2023,6,2023-06-03,3,5,3,50.42274230627166,29.843808164165303,10.274,7.424,6.419526,82.49613,0.3,0.0,0.0,51.0,33.0,21.868332,339.77505,0.0,0.0,991.9238,0.3,0.0
37496,40810700,2023-06-03 04:00:00,54.135,2023,6,2023-06-03,3,5,4,50.42274230627166,29.843808164165303,9.724,6.774,6.085181,81.86301,0.0,0.0,0.0,3.0,90.0,19.319628,333.43503,0.0,0.0,992.56616,0.0,0.0
37497,40810700,2023-06-03 05:00:00,53.058,2023,6,2023-06-03,3,5,5,50.42274230627166,29.843808164165303,9.424,6.524,5.7170134,82.10575,0.0,0.0,0.0,3.0,100.0,19.386593,328.67136,0.0,0.0,993.03217,0.0,0.0
37498,40810700,2023-06-03 06:00:00,52.761,2023,6,2023-06-03,3,5,6,50.42274230627166,29.843808164165303,9.174,5.774,5.0356894,79.2881,0.0,0.0,0.0,3.0,100.0,21.178896,328.2011,12.0,0.0,993.9909,0.0,0.0
37499,40810700,2023-06-03 07:00:00,48.282,2023,6,2023-06-03,3,5,7,50.42274230627166,29.843808164165303,8.924,4.174,3.991229,72.13328,0.0,0.0,0.0,2.0,69.0,24.312662,332.6762,76.0,3.0,994.754,0.0,0.0
37500,40810700,2023-06-03 08:00:00,47.096,2023,6,2023-06-03,3,5,8,50.42274230627166,29.843808164165303,9.724,1.974,4.4633427,58.50567,0.0,0.0,0.0,0.0,0.0,23.73271,337.71436,277.0,158.0,995.5985,0.0,0.0
37501,40810700,2023-06-03 09:00:00,38.67,2023,6,2023-06-03,3,5,9,50.42274230627166,29.843808164165303,11.174,1.624,5.926882,51.80314,0.0,0.0,0.0,0.0,0.0,23.224882,341.00323,489.0,397.0,996.0038,0.0,0.0
37502,40810700,2023-06-03 10:00:00,32.118,2023,6,2023-06-03,3,5,10,50.42274230627166,29.843808164165303,12.824,0.92399997,7.977826,44.192375,0.0,0.0,0.0,0.0,0.0,22.702845,345.30264,643.0,540.0,996.52124,0.0,0.0
37503,40810700,2023-06-03 11:00:00,28.567,2023,6,2023-06-03,3,5,11,50.42274230627166,29.843808164165303,14.274,-0.276,9.613632,36.87077,0.0,0.0,0.0,0.0,0.0,24.216522,348.85715,773.0,663.0,997.02203,0.0,0.0
37504,40810700,2023-06-03 12:00:00,29.007,2023,6,2023-06-03,3,5,12,50.42274230627166,29.843808164165303,15.524,-0.22600001,11.38154,34.143528,0.0,0.0,0.0,0.0,0.0,23.749088,345.9637,866.0,753.0,997.60474,0.0,0.0
37505,40810700,2023-06-03 13:00:00,28.445,2023,6,2023-06-03,3,5,13,50.42274230627166,29.843808164165303,16.974,-1.7260001,13.181692,27.897242,0.0,0.0,0.0,0.0,4.0,21.566975,345.4998,908.0,789.0,997.6145,0.0,0.0
37506,40810700,2023-06-03 14:00:00,33.177,2023,6,2023-06-03,3,5,14,50.42274230627166,29.843808164165303,17.474,-2.276,13.402437,25.954845,0.0,0.0,0.0,0.0,6.0,22.206486,340.09616,888.0,731.0,997.6513,0.0,0.0
37507,40810700,2023-06-03 15:00:00,35.153,2023,6,2023-06-03,3,5,15,50.42274230627166,29.843808164165303,17.874,-1.526,13.7386265,26.746418,0.0,0.0,0.0,0.0,0.0,21.325253,338.19852,823.0,639.0,998.46375,0.0,0.0
37508,40810700,2023-06-03 16:00:00,41.272,2023,6,2023-06-03,3,5,16,50.42274230627166,29.843808164165303,17.874,-1.276,12.777842,27.24149,0.0,0.0,0.0,0.0,9.0,22.450264,344.18073,653.0,448.0,998.46375,0.0,0.0
37509,40810700,2023-06-03 17:00:00,44.901,2023,6,2023-06-03,3,5,17,50.42274230627166,29.843808164165303,17.724,-1.4760001,12.556391,27.099508,0.0,0.0,0.0,0.0,17.0,21.046917,347.15228,600.0,456.0,998.5507,0.0,0.0
37510,40810700,2023-06-03 18:00:00,48.725,2023,6,2023-06-03,3,5,18,50.42274230627166,29.843808164165303,17.474,-1.576,12.6577015,27.328657,0.0,0.0,0.0,0.0,0.0,16.87398,348.92984,493.0,409.0,998.63007,0.0,0.0
37511,40810700,2023-06-03 19:00:00,51.787,2023,6,2023-06-03,3,5,19,50.42274230627166,29.843808164165303,16.674002,-1.626,12.104147,28.643045,0.0,0.0,0.0,0.0,0.0,15.137133,357.27374,320.0,245.0,998.7667,0.0,0.0
37512,40810700,2023-06-03 20:00:00,51.123,2023,6,2023-06-03,3,5,20,50.42274230627166,29.843808164165303,15.524,-0.076000005,12.018993,34.517433,0.0,0.0,0.0,0.0,0.0,9.3876505,4.398633,158.0,102.0,998.9748,0.0,0.0
37513,40810700,2023-06-03 21:00:00,46.318,2023,6,2023-06-03,3,5,21,50.42274230627166,29.843808164165303,12.674,0.524,9.576868,43.359993,0.0,0.0,0.0,0.0,0.0,7.2359104,5.7105074,36.0,16.0,999.24915,0.0,0.0
37514,40810700,2023-06-03 22:00:00,48.717,2023,6,2023-06-03,3,5,22,50.42274230627166,29.843808164165303,12.124,-0.276,8.222114,42.422905,0.0,0.0,0.0,0.0,0.0,11.901798,3.46817,0.0,0.0,999.99,0.0,0.0
37515,40810700,2023-06-03 23:00:00,49.63,2023,6,2023-06-03,3,5,23,50.42274230627166,29.843808164165303,11.274,-0.326,7.6866484,44.708466,0.0,0.0,0.0,0.0,0.0,9.6932955,15.068549,0.0,0.0,1000.3162,0.0,0.0
37516,40810700,2023-06-04 00:00:00,50.007,2023,6,2023-06-04,4,6,0,50.42274230627166,29.843808164165303,10.024,0.124000005,6.815439,50.200367,0.0,0.0,0.0,0.0,0.0,7.5685663,25.346138,0.0,0.0,1000.70844,0.0,0.0
37517,40810700,2023-06-04 01:00:00,49.158,2023,6,2023-06-04,4,6,1,50.42274230627166,29.843808164165303,9.274,0.374,6.1272955,53.75463,0.0,0.0,0.0,0.0,0.0,7.4128532,29.054508,0.0,0.0,1000.9436,0.0,0.0
37518,40810700,2023-06-04 02:00:00,46.038,2023,6,2023-06-04,4,6,2,50.42274230627166,29.843808164165303,8.224,0.92399997,5.0495043,60.04226,0.0,0.0,0.0,0.0,0.0,8.209263,37.875053,0.0,0.0,1001.2524,0.0,0.0
37519,40810700,2023-06-04 03:00:00,45.242,2023,6,2023-06-04,4,6,3,50.42274230627166,29.843808164165303,7.074,2.474,4.047364,72.550606,0.0,0.0,0.0,0.0,0.0,9.021574,61.389645,0.0,0.0,1001.7485,0.0,0.0
37520,40810700,2023-06-04 04:00:00,52.32,2023,6,2023-06-04,4,6,4,50.42274230627166,29.843808164165303,6.824,2.274,3.9462395,72.76213,0.0,0.0,0.0,0.0,0.0,7.754637,68.19853,0.0,0.0,1001.9242,0.0,0.0
37521,40810700,2023-06-04 05:00:00,46.309,2023,6,2023-06-04,4,6,5,50.42274230627166,29.843808164165303,8.224,2.624,5.5953054,67.79932,0.0,0.0,0.0,0.0,0.0,6.4799995,90.0,0.0,0.0,1002.13257,0.0,0.0
37522,40810700,2023-06-04 06:00:00,42.826,2023,6,2023-06-04,4,6,6,50.42274230627166,29.843808164165303,7.474,4.174,5.357359,79.592316,0.0,0.0,0.0,0.0,0.0,5.00128,120.256355,40.0,18.0,1002.3668,0.0,0.0
37523,40810700,2023-06-04 07:00:00,34.978,2023,6,2023-06-04,4,6,7,50.42274230627166,29.843808164165303,9.824,4.124,7.5657797,67.66038,0.0,0.0,0.0,0.0,1.0,5.904439,142.43134,164.0,106.0,1002.6494,0.0,0.0
37524,40810700,2023-06-04 08:00:00,34.862,2023,6,2023-06-04,4,6,8,50.42274230627166,29.843808164165303,11.974,3.574,9.66728,56.43149,0.0,0.0,0.0,0.0,0.0,5.495161,148.39255,323.0,244.0,1002.9134,0.0,0.0
37525,40810700,2023-06-04 09:00:00,32.705,2023,6,2023-06-04,4,6,9,50.42274230627166,29.843808164165303,13.824,2.924,11.326366,47.757977,0.0,0.0,0.0,0.0,6.0,5.95906,154.98314,489.0,396.0,1002.8592,0.0,0.0
37526,40810700,2023-06-04 10:00:00,23.918,2023,6,2023-06-04,4,6,10,50.42274230627166,29.843808164165303,15.124,2.474,13.413652,42.53172,0.0,0.0,0.0,1.0,29.0,4.0249224,153.43501,641.0,537.0,1003.05505,0.0,0.0
37527,40810700,2023-06-04 11:00:00,28.835,2023,6,2023-06-04,4,6,11,50.42274230627166,29.843808164165303,16.074001,2.124,15.262482,39.036938,0.0,0.0,0.0,0.0,13.0,3.096837,125.537766,765.0,651.0,1003.22394,0.0,0.0
37528,40810700,2023-06-04 12:00:00,24.953,2023,6,2023-06-04,4,6,12,50.42274230627166,29.843808164165303,17.074001,1.974,16.75793,36.243362,0.0,0.0,0.0,1.0,42.0,3.5455887,113.962494,857.0,742.0,1003.2005,0.0,0.0
37529,40810700,2023-06-04 13:00:00,27.84,2023,6,2023-06-04,4,6,13,50.42274230627166,29.843808164165303,17.824001,1.324,16.927616,32.996624,0.0,0.0,0.0,2.0,51.0,5.2416787,164.05453,832.0,619.0,1003.0604,0.0,0.0
37530,40810700,2023-06-04 14:00:00,28.78,2023,6,2023-06-04,4,6,14,50.42274230627166,29.843808164165303,18.074001,1.324,16.417463,32.48191,0.0,0.0,0.0,0.0,19.0,8.557102,157.75093,803.0,567.0,1002.68713,0.0,0.0
37531,40810700,2023-06-04 15:00:00,30.776,2023,6,2023-06-04,4,6,15,50.42274230627166,29.843808164165303,18.574001,1.574,17.409128,32.04834,0.0,0.0,0.0,0.0,3.0,6.638072,139.39879,822.0,647.0,1002.23456,0.0,0.0
37532,40810700,2023-06-04 16:00:00,38.505,2023,6,2023-06-04,4,6,16,50.42274230627166,29.843808164165303,18.774,0.62399995,16.21502,29.561213,0.0,0.0,0.0,0.0,16.0,9.826088,151.55717,705.0,549.0,1002.0533,0.0,0.0
37533,40810700,2023-06-04 17:00:00,45.811,2023,6,2023-06-04,4,6,17,50.42274230627166,29.843808164165303,18.374,-0.526,14.824965,27.88627,0.0,0.0,0.0,1.0,21.0,10.787993,154.2901,590.0,471.0,1001.5346,0.0,0.0
37534,40810700,2023-06-04 18:00:00,48.269,2023,6,2023-06-04,4,6,18,50.42274230627166,29.843808164165303,18.424002,-0.126,15.054335,28.619446,0.0,0.0,0.0,0.0,16.0,8.404285,133.26433,469.0,365.0,1001.04895,0.0,0.0
37535,40810700,2023-06-04 19:00:00,48.83,2023,6,2023-06-04,4,6,19,50.42274230627166,29.843808164165303,18.424002,0.824,15.277103,30.654585,0.0,0.0,0.0,0.0,6.0,7.9036193,149.9315,309.0,226.0,1000.5595,0.0,0.0
37536,40810700,2023-06-04 20:00:00,47.911,2023,6,2023-06-04,4,6,20,50.42274230627166,29.843808164165303,16.624,8.174,15.388531,57.413452,0.0,0.0,0.0,0.0,17.0,5.1919937,146.3099,153.0,93.0,1000.4267,0.0,0.0
37537,40810700,2023-06-04 21:00:00,51.516,2023,6,2023-06-04,4,6,21,50.42274230627166,29.843808164165303,14.724,4.674,12.532198,50.955494,0.0,0.0,0.0,1.0,37.0,6.2145634,100.00792,33.0,13.0,1000.18726,0.0,0.0
37538,40810700,2023-06-04 22:00:00,49.341,2023,6,2023-06-04,4,6,22,50.42274230627166,29.843808164165303,13.474,5.424,11.344478,58.214336,0.0,0.0,0.0,2.0,78.0,6.87779,96.00892,0.0,0.0,1000.48425,0.0,0.0
37539,40810700,2023-06-04 23:00:00,47.67,2023,6,2023-06-04,4,6,23,50.42274230627166,29.843808164165303,14.074,4.274,11.573483,51.67613,0.0,0.0,0.0,1.0,27.0,7.771331,103.39252,0.0,0.0,1000.6274,0.0,0.0
37540,40810700,2023-06-05 00:00:00,46.907,2023,6,2023-06-05,5,0,0,50.42274230627166,29.843808164165303,11.124,4.624,8.580521,64.25396,0.0,0.0,0.0,0.0,0.0,8.557102,112.24908,0.0,0.0,1000.5981,0.0,0.0
37541,40810700,2023-06-05 01:00:00,45.67,2023,6,2023-06-05,5,0,1,50.42274230627166,29.843808164165303,10.924,2.924,7.945777,57.776,0.0,0.0,0.0,0.0,13.0,9.255571,166.50426,0.0,0.0,1000.7783,0.0,0.0
37542,40810700,2023-06-05 02:00:00,47.236,2023,6,2023-06-05,5,0,2,50.42274230627166,29.843808164165303,11.024,2.824,8.325732,56.98861,0.0,0.0,0.0,0.0,6.0,7.208994,177.13765,0.0,0.0,1000.8837,0.0,0.0
37543,40810700,2023-06-05 03:00:00,47.84,2023,6,2023-06-05,5,0,3,50.42274230627166,29.843808164165303,12.324,2.974,9.701789,52.859768,0.0,0.0,0.0,1.0,43.0,6.8777895,227.12111,0.0,0.0,1001.27734,0.0,0.0
37544,40810700,2023-06-05 04:00:00,48.192,2023,6,2023-06-05,5,0,4,50.42274230627166,29.843808164165303,11.324,3.274,8.774839,57.673393,0.0,0.0,0.0,1.0,36.0,6.763786,205.2011,0.0,0.0,1001.2005,0.0,0.0
37545,40810700,2023-06-05 05:00:00,45.368,2023,6,2023-06-05,5,0,5,50.42274230627166,29.843808164165303,8.374,3.824,5.952118,73.04971,0.0,0.0,0.0,0.0,18.0,6.6185193,157.61983,0.0,0.0,1000.7753,0.0,0.0
37546,40810700,2023-06-05 06:00:00,44.355,2023,6,2023-06-05,5,0,6,50.42274230627166,29.843808164165303,9.574,4.574,7.2487555,71.00582,0.0,0.0,0.0,1.0,42.0,6.9899354,168.11136,38.0,16.0,1000.86914,0.0,0.0
37547,40810700,2023-06-05 07:00:00,38.902,2023,6,2023-06-05,5,0,7,50.42274230627166,29.843808164165303,11.974,5.524,9.552646,64.6697,0.0,0.0,0.0,0.0,2.0,9.028754,184.57384,158.0,95.0,1001.15234,0.0,0.0
37548,40810700,2023-06-05 08:00:00,35.769,2023,6,2023-06-05,5,0,8,50.42274230627166,29.843808164165303,14.474,5.774,12.19842,55.89838,0.0,0.0,0.0,0.0,0.0,8.4042845,189.86574,318.0,239.0,1001.3426,0.0,0.0
37549,40810700,2023-06-05 09:00:00,36.342,2023,6,2023-06-05,5,0,9,50.42274230627166,29.843808164165303,16.824001,6.124,14.539459,49.268787,0.0,0.0,0.0,0.0,0.0,9.0,196.26028,482.0,390.0,1001.4202,0.0,0.0
37550,40810700,2023-06-05 10:00:00,36.881,2023,6,2023-06-05,5,0,10,50.42274230627166,29.843808164165303,19.174002,6.174,17.622803,42.6492,0.0,0.0,0.0,0.0,0.0,7.491114,215.21768,633.0,532.0,1001.49524,0.0,0.0
